date,datetime,cash_type,card,money,coffee_name
7/26/2024,9:20:34 AM,card,ANON-0000-0000-0059,18.12,Espresso
7/26/2024,9:33:12 AM,card,ANON-0000-0000-0407,23.02,Cortado
7/26/2024,9:34:17 AM,card,ANON-0000-0000-0407,23.02,Cortado
7/26/2024,9:59:08 AM,card,ANON-0000-0000-0408,32.82,Latte
7/26/2024,10:00:03 AM,card,ANON-0000-0000-0408,32.82,Latte
7/26/2024,11:47:14 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/26/2024,12:07:02 PM,card,ANON-0000-0000-0379,27.92,Americano with Milk
7/26/2024,12:28:08 PM,card,ANON-0000-0000-0339,32.82,Cappuccino
7/26/2024,12:29:18 PM,card,ANON-0000-0000-0339,32.82,Cappuccino
7/26/2024,1:09:56 PM,card,ANON-0000-0000-0409,32.82,Latte
7/26/2024,5:23:29 PM,card,ANON-0000-0000-0410,23.02,Americano
7/26/2024,5:58:29 PM,card,ANON-0000-0000-0411,32.82,Cappuccino
7/26/2024,9:15:10 PM,card,ANON-0000-0000-0009,32.82,Latte
7/26/2024,10:49:52 PM,card,ANON-0000-0000-0412,27.92,Americano with Milk
7/27/2024,9:09:16 AM,card,ANON-0000-0000-0097,32.82,Cappuccino
7/27/2024,11:55:31 AM,card,ANON-0000-0000-0413,27.92,Americano with Milk
7/27/2024,12:25:10 PM,card,ANON-0000-0000-0059,27.92,Americano with Milk
7/27/2024,12:26:13 PM,card,ANON-0000-0000-0040,18.12,Espresso
7/27/2024,12:33:23 PM,card,ANON-0000-0000-0059,27.92,Americano with Milk
7/27/2024,2:28:42 PM,card,ANON-0000-0000-0225,18.12,Espresso
7/27/2024,2:51:53 PM,card,ANON-0000-0000-0077,32.82,Latte
7/27/2024,5:02:33 PM,card,ANON-0000-0000-0414,32.82,Cappuccino
7/27/2024,5:03:39 PM,card,ANON-0000-0000-0415,32.82,Cappuccino
7/27/2024,5:09:00 PM,card,ANON-0000-0000-0416,27.92,Americano with Milk
7/27/2024,5:10:08 PM,card,ANON-0000-0000-0416,27.92,Americano with Milk
7/27/2024,8:55:20 PM,card,ANON-0000-0000-0009,32.82,Latte
7/27/2024,10:56:24 PM,card,ANON-0000-0000-0417,32.82,Cappuccino
7/28/2024,11:07:26 AM,card,ANON-0000-0000-0012,18.12,Espresso
7/28/2024,2:17:54 PM,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/28/2024,2:18:52 PM,card,ANON-0000-0000-0276,32.82,Latte
7/29/2024,8:12:06 AM,card,ANON-0000-0000-0418,32.82,Latte
7/29/2024,9:04:48 AM,card,ANON-0000-0000-0012,23.02,Americano
7/29/2024,9:15:46 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/29/2024,9:19:44 AM,card,ANON-0000-0000-0003,23.02,Americano
7/29/2024,9:51:25 AM,card,ANON-0000-0000-0419,27.92,Americano with Milk
7/29/2024,9:58:30 AM,card,ANON-0000-0000-0420,32.82,Cappuccino
7/29/2024,10:43:44 AM,card,ANON-0000-0000-0421,32.82,Hot Chocolate
7/29/2024,10:44:56 AM,card,ANON-0000-0000-0421,32.82,Hot Chocolate
7/29/2024,7:06:31 PM,card,ANON-0000-0000-0422,32.82,Cappuccino
7/29/2024,7:30:16 PM,card,ANON-0000-0000-0099,23.02,Americano
7/29/2024,9:57:34 PM,card,ANON-0000-0000-0328,32.82,Cocoa
7/30/2024,7:41:11 AM,card,ANON-0000-0000-0423,27.92,Americano with Milk
7/30/2024,8:05:07 AM,card,ANON-0000-0000-0424,23.02,Cortado
7/30/2024,8:20:51 AM,card,ANON-0000-0000-0425,32.82,Cappuccino
7/30/2024,9:13:43 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/30/2024,10:17:11 AM,card,ANON-0000-0000-0141,23.02,Cortado
7/30/2024,10:19:34 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/30/2024,10:23:20 AM,card,ANON-0000-0000-0250,32.82,Latte
7/30/2024,11:12:07 AM,card,ANON-0000-0000-0426,23.02,Americano
7/30/2024,11:13:16 AM,card,ANON-0000-0000-0426,18.12,Espresso
7/30/2024,11:14:42 AM,card,ANON-0000-0000-0427,27.92,Americano with Milk
7/30/2024,11:16:02 AM,card,ANON-0000-0000-0428,27.92,Americano with Milk
7/30/2024,11:30:35 AM,card,ANON-0000-0000-0429,27.92,Americano with Milk
7/30/2024,11:31:41 AM,card,ANON-0000-0000-0430,27.92,Americano with Milk
7/30/2024,12:08:08 PM,card,ANON-0000-0000-0431,32.82,Latte
7/30/2024,3:16:10 PM,card,ANON-0000-0000-0432,27.92,Americano with Milk
7/30/2024,4:08:53 PM,card,ANON-0000-0000-0433,23.02,Cortado
7/30/2024,4:09:44 PM,card,ANON-0000-0000-0433,27.92,Americano with Milk
7/30/2024,8:24:20 PM,card,ANON-0000-0000-0434,18.12,Espresso
7/30/2024,8:53:52 PM,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/30/2024,8:54:46 PM,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/30/2024,8:57:02 PM,card,ANON-0000-0000-0347,27.92,Americano with Milk
7/30/2024,9:33:19 PM,card,ANON-0000-0000-0435,32.82,Latte
7/30/2024,10:15:21 PM,card,ANON-0000-0000-0436,23.02,Americano
7/30/2024,10:16:19 PM,card,ANON-0000-0000-0436,32.82,Cappuccino
7/31/2024,7:59:52 AM,card,ANON-0000-0000-0423,27.92,Americano with Milk
7/31/2024,8:37:42 AM,card,ANON-0000-0000-0437,27.92,Americano with Milk
7/31/2024,8:38:38 AM,card,ANON-0000-0000-0437,27.92,Americano with Milk
7/31/2024,9:54:45 AM,card,ANON-0000-0000-0388,23.02,Americano
7/31/2024,9:55:45 AM,card,ANON-0000-0000-0388,23.02,Americano
7/31/2024,9:58:16 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/31/2024,1:11:43 PM,card,ANON-0000-0000-0384,32.82,Cocoa
7/31/2024,1:14:00 PM,card,ANON-0000-0000-0384,32.82,Latte
7/31/2024,1:24:49 PM,card,ANON-0000-0000-0438,27.92,Americano with Milk
7/31/2024,5:48:07 PM,card,ANON-0000-0000-0439,23.02,Cortado
7/31/2024,6:04:15 PM,card,ANON-0000-0000-0440,32.82,Latte
7/31/2024,7:22:39 PM,card,ANON-0000-0000-0441,23.02,Cortado
7/31/2024,7:28:45 PM,card,ANON-0000-0000-0009,32.82,Latte
7/31/2024,8:46:42 PM,card,ANON-0000-0000-0442,32.82,Cocoa
7/31/2024,8:50:07 PM,card,ANON-0000-0000-0443,23.02,Cortado
7/31/2024,8:51:10 PM,card,ANON-0000-0000-0443,32.82,Latte
7/31/2024,8:52:15 PM,card,ANON-0000-0000-0153,32.82,Cappuccino
7/31/2024,8:53:35 PM,card,ANON-0000-0000-0443,23.02,Cortado
7/31/2024,8:59:25 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
7/31/2024,9:26:26 PM,card,ANON-0000-0000-0444,32.82,Latte
7/31/2024,9:54:12 PM,card,ANON-0000-0000-0445,32.82,Latte
7/31/2024,9:55:17 PM,card,ANON-0000-0000-0446,32.82,Latte
8/1/2024,7:31:00 AM,card,ANON-0000-0000-0423,27.92,Americano with Milk
8/1/2024,9:25:20 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
8/1/2024,11:04:14 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/1/2024,11:22:46 AM,card,ANON-0000-0000-0447,27.92,Americano with Milk
8/1/2024,1:22:47 PM,card,ANON-0000-0000-0448,23.02,Cortado
8/1/2024,1:23:37 PM,card,ANON-0000-0000-0448,32.82,Cappuccino
8/1/2024,1:49:07 PM,card,ANON-0000-0000-0449,32.82,Cappuccino
8/1/2024,3:43:44 PM,card,ANON-0000-0000-0423,27.92,Americano with Milk
8/1/2024,4:24:01 PM,card,ANON-0000-0000-0450,27.92,Americano with Milk
8/1/2024,4:26:07 PM,card,ANON-0000-0000-0450,23.02,Americano
8/1/2024,5:23:35 PM,card,ANON-0000-0000-0451,23.02,Americano
8/1/2024,8:41:28 PM,card,ANON-0000-0000-0452,32.82,Cappuccino
8/2/2024,9:01:54 AM,card,ANON-0000-0000-0453,27.92,Americano with Milk
8/2/2024,9:35:03 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/2/2024,11:09:19 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/2/2024,6:08:35 PM,card,ANON-0000-0000-0454,27.92,Americano with Milk
8/2/2024,9:23:04 PM,card,ANON-0000-0000-0009,32.82,Latte
8/3/2024,8:53:47 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/3/2024,9:37:19 AM,card,ANON-0000-0000-0401,27.92,Americano with Milk
8/3/2024,9:38:41 AM,card,ANON-0000-0000-0401,27.92,Americano with Milk
8/3/2024,10:12:26 AM,card,ANON-0000-0000-0304,27.92,Americano with Milk
8/3/2024,11:20:27 AM,card,ANON-0000-0000-0455,23.02,Cortado
8/3/2024,11:21:22 AM,card,ANON-0000-0000-0455,23.02,Cortado
8/3/2024,11:56:37 AM,card,ANON-0000-0000-0040,18.12,Espresso
8/3/2024,11:57:31 AM,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/3/2024,12:03:36 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/3/2024,4:54:00 PM,card,ANON-0000-0000-0322,27.92,Americano with Milk
8/3/2024,6:38:42 PM,card,ANON-0000-0000-0456,32.82,Cappuccino
8/3/2024,9:30:49 PM,card,ANON-0000-0000-0457,32.82,Latte
8/3/2024,9:33:06 PM,card,ANON-0000-0000-0457,32.82,Latte
8/4/2024,8:18:37 AM,card,ANON-0000-0000-0458,32.82,Cappuccino
8/4/2024,10:37:51 AM,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/4/2024,11:50:55 AM,card,ANON-0000-0000-0258,32.82,Cappuccino
8/4/2024,11:52:33 AM,card,ANON-0000-0000-0258,27.92,Americano with Milk
8/4/2024,3:33:52 PM,card,ANON-0000-0000-0268,32.82,Cappuccino
8/4/2024,3:35:06 PM,card,ANON-0000-0000-0268,32.82,Cappuccino
8/5/2024,8:50:06 AM,card,ANON-0000-0000-0459,23.02,Cortado
8/5/2024,9:19:19 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/5/2024,11:20:47 AM,card,ANON-0000-0000-0375,23.02,Cortado
8/5/2024,1:45:22 PM,card,ANON-0000-0000-0460,32.82,Cappuccino
8/5/2024,4:05:58 PM,card,ANON-0000-0000-0461,32.82,Latte
8/5/2024,4:07:19 PM,card,ANON-0000-0000-0461,32.82,Latte
8/5/2024,5:44:25 PM,card,ANON-0000-0000-0462,32.82,Latte
8/5/2024,5:45:32 PM,card,ANON-0000-0000-0462,27.92,Americano with Milk
8/5/2024,7:20:03 PM,card,ANON-0000-0000-0019,32.82,Latte
8/5/2024,7:34:51 PM,card,ANON-0000-0000-0009,32.82,Latte
8/5/2024,8:49:31 PM,card,ANON-0000-0000-0463,32.82,Cocoa
8/5/2024,8:50:22 PM,card,ANON-0000-0000-0463,32.82,Cocoa
8/5/2024,10:43:48 PM,card,ANON-0000-0000-0464,27.92,Americano with Milk
8/6/2024,10:21:03 AM,card,ANON-0000-0000-0375,23.02,Cortado
8/6/2024,10:32:32 AM,card,ANON-0000-0000-0465,32.82,Hot Chocolate
8/6/2024,5:40:49 PM,card,ANON-0000-0000-0466,32.82,Cappuccino
8/6/2024,5:42:53 PM,card,ANON-0000-0000-0466,32.82,Latte
8/6/2024,5:44:05 PM,card,ANON-0000-0000-0466,32.82,Cocoa
8/6/2024,7:04:05 PM,card,ANON-0000-0000-0019,32.82,Latte
8/6/2024,7:05:23 PM,card,ANON-0000-0000-0467,27.92,Americano with Milk
8/6/2024,8:04:27 PM,card,ANON-0000-0000-0468,32.82,Latte
8/7/2024,8:55:48 AM,card,ANON-0000-0000-0453,27.92,Americano with Milk
8/7/2024,12:12:27 PM,card,ANON-0000-0000-0003,23.02,Americano
8/7/2024,12:13:41 PM,card,ANON-0000-0000-0003,23.02,Americano
8/7/2024,1:11:16 PM,card,ANON-0000-0000-0469,18.12,Espresso
8/7/2024,4:19:02 PM,card,ANON-0000-0000-0470,23.02,Americano
8/7/2024,7:36:23 PM,card,ANON-0000-0000-0009,32.82,Latte
8/7/2024,8:40:09 PM,card,ANON-0000-0000-0442,32.82,Cocoa
8/7/2024,9:18:12 PM,card,ANON-0000-0000-0328,32.82,Cappuccino
8/7/2024,10:28:57 PM,card,ANON-0000-0000-0471,32.82,Latte
8/7/2024,10:32:16 PM,card,ANON-0000-0000-0472,32.82,Latte
8/8/2024,8:46:36 AM,card,ANON-0000-0000-0141,18.12,Espresso
8/8/2024,8:47:29 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/8/2024,12:27:05 PM,card,ANON-0000-0000-0420,27.92,Americano with Milk
8/8/2024,12:43:20 PM,card,ANON-0000-0000-0141,23.02,Cortado
8/8/2024,12:44:15 PM,card,ANON-0000-0000-0141,23.02,Cortado
8/8/2024,4:57:53 PM,card,ANON-0000-0000-0473,32.82,Cappuccino
8/8/2024,5:17:52 PM,card,ANON-0000-0000-0474,32.82,Cappuccino
8/8/2024,9:25:59 PM,card,ANON-0000-0000-0311,27.92,Americano with Milk
8/9/2024,7:35:22 AM,card,ANON-0000-0000-0475,32.82,Latte
8/9/2024,9:53:35 AM,card,ANON-0000-0000-0476,23.02,Americano
8/9/2024,10:13:08 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/9/2024,10:26:47 AM,card,ANON-0000-0000-0311,27.92,Americano with Milk
8/9/2024,11:28:09 AM,card,ANON-0000-0000-0475,32.82,Latte
8/9/2024,11:29:49 AM,card,ANON-0000-0000-0477,23.02,Americano
8/9/2024,6:56:28 PM,card,ANON-0000-0000-0478,23.02,Americano
8/9/2024,7:03:07 PM,card,ANON-0000-0000-0479,32.82,Hot Chocolate
8/10/2024,8:36:45 AM,card,ANON-0000-0000-0480,32.82,Cappuccino
8/10/2024,8:37:57 AM,card,ANON-0000-0000-0480,27.92,Americano with Milk
8/10/2024,8:45:09 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/10/2024,11:52:34 AM,card,ANON-0000-0000-0012,23.02,Cortado
8/10/2024,11:54:24 AM,card,ANON-0000-0000-0012,23.02,Americano
8/10/2024,12:15:11 PM,card,ANON-0000-0000-0481,32.82,Latte
8/10/2024,12:33:12 PM,card,ANON-0000-0000-0463,27.92,Americano with Milk
8/10/2024,4:06:12 PM,card,ANON-0000-0000-0009,32.82,Latte
8/10/2024,9:16:49 PM,card,ANON-0000-0000-0482,32.82,Cocoa
8/10/2024,9:17:41 PM,card,ANON-0000-0000-0482,32.82,Cocoa
8/10/2024,9:37:42 PM,card,ANON-0000-0000-0442,32.82,Cocoa
8/11/2024,9:52:37 AM,card,ANON-0000-0000-0440,32.82,Latte
8/11/2024,9:53:44 AM,card,ANON-0000-0000-0440,32.82,Latte
8/11/2024,10:17:24 AM,card,ANON-0000-0000-0347,27.92,Americano with Milk
8/11/2024,11:56:41 AM,card,ANON-0000-0000-0480,32.82,Cappuccino
8/11/2024,11:57:41 AM,card,ANON-0000-0000-0480,27.92,Americano with Milk
8/11/2024,12:20:20 PM,card,ANON-0000-0000-0141,23.02,Cortado
8/11/2024,3:53:52 PM,card,ANON-0000-0000-0483,32.82,Latte
8/11/2024,3:55:15 PM,card,ANON-0000-0000-0484,27.92,Americano with Milk
8/11/2024,3:56:28 PM,card,ANON-0000-0000-0484,32.82,Cocoa
8/11/2024,4:27:35 PM,card,ANON-0000-0000-0414,32.82,Cappuccino
8/11/2024,4:28:38 PM,card,ANON-0000-0000-0485,18.12,Espresso
8/11/2024,9:30:33 PM,card,ANON-0000-0000-0486,23.02,Cortado
8/11/2024,9:41:09 PM,card,ANON-0000-0000-0475,32.82,Latte
8/11/2024,9:43:10 PM,card,ANON-0000-0000-0487,32.82,Latte
8/11/2024,10:39:30 PM,card,ANON-0000-0000-0488,32.82,Cappuccino
8/12/2024,8:26:19 AM,card,ANON-0000-0000-0367,32.82,Hot Chocolate
8/12/2024,11:15:05 AM,card,ANON-0000-0000-0489,27.92,Americano with Milk
8/12/2024,11:19:30 AM,card,ANON-0000-0000-0490,23.02,Americano
8/12/2024,11:20:24 AM,card,ANON-0000-0000-0490,32.82,Latte
8/12/2024,11:44:28 AM,card,ANON-0000-0000-0491,32.82,Latte
8/12/2024,2:04:03 PM,card,ANON-0000-0000-0492,18.12,Espresso
8/12/2024,2:05:07 PM,card,ANON-0000-0000-0492,27.92,Americano with Milk
8/12/2024,3:33:33 PM,card,ANON-0000-0000-0493,27.92,Americano with Milk
8/12/2024,6:05:05 PM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/12/2024,9:25:49 PM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/12/2024,9:37:38 PM,card,ANON-0000-0000-0494,32.82,Latte
8/12/2024,10:58:20 PM,card,ANON-0000-0000-0134,32.82,Cappuccino
8/12/2024,10:59:19 PM,card,ANON-0000-0000-0134,32.82,Cappuccino
8/13/2024,8:44:30 AM,card,ANON-0000-0000-0495,27.92,Americano with Milk
8/13/2024,9:14:22 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/13/2024,9:45:56 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
8/13/2024,10:42:09 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/13/2024,11:59:48 AM,card,ANON-0000-0000-0496,32.82,Latte
8/13/2024,1:01:41 PM,card,ANON-0000-0000-0497,27.92,Americano with Milk
8/13/2024,2:45:40 PM,card,ANON-0000-0000-0494,32.82,Latte
8/13/2024,3:47:57 PM,card,ANON-0000-0000-0498,32.82,Cappuccino
8/13/2024,3:55:30 PM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/13/2024,8:29:35 PM,card,ANON-0000-0000-0499,32.82,Latte
8/13/2024,8:30:37 PM,card,ANON-0000-0000-0499,32.82,Cocoa
8/13/2024,8:44:23 PM,card,ANON-0000-0000-0500,32.82,Cappuccino
8/13/2024,9:00:45 PM,card,ANON-0000-0000-0501,23.02,Cortado
8/14/2024,7:35:48 AM,card,ANON-0000-0000-0475,32.82,Latte
8/14/2024,7:36:56 AM,card,ANON-0000-0000-0472,32.82,Cappuccino
8/14/2024,10:09:29 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/14/2024,11:39:08 AM,card,ANON-0000-0000-0095,18.12,Espresso
8/14/2024,12:49:17 PM,card,ANON-0000-0000-0502,23.02,Americano
8/14/2024,12:51:05 PM,card,ANON-0000-0000-0450,23.02,Americano
8/14/2024,3:21:27 PM,card,ANON-0000-0000-0503,32.82,Latte
8/14/2024,5:24:23 PM,card,ANON-0000-0000-0504,23.02,Americano
8/14/2024,6:10:04 PM,card,ANON-0000-0000-0505,23.02,Cortado
8/14/2024,6:59:18 PM,card,ANON-0000-0000-0506,27.92,Americano with Milk
8/14/2024,7:34:52 PM,card,ANON-0000-0000-0012,32.82,Latte
8/14/2024,7:35:49 PM,card,ANON-0000-0000-0012,23.02,Cortado
8/14/2024,9:41:33 PM,card,ANON-0000-0000-0507,32.82,Latte
8/15/2024,9:36:11 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/15/2024,9:37:02 AM,card,ANON-0000-0000-0508,32.82,Cappuccino
8/15/2024,9:38:05 AM,card,ANON-0000-0000-0509,32.82,Hot Chocolate
8/15/2024,9:38:50 AM,card,ANON-0000-0000-0509,32.82,Latte
8/15/2024,12:38:38 PM,card,ANON-0000-0000-0232,32.82,Latte
8/15/2024,1:48:14 PM,card,ANON-0000-0000-0510,32.82,Latte
8/15/2024,2:17:48 PM,card,ANON-0000-0000-0012,23.02,Americano
8/15/2024,2:18:51 PM,card,ANON-0000-0000-0012,18.12,Espresso
8/15/2024,5:53:52 PM,card,ANON-0000-0000-0511,27.92,Americano with Milk
8/15/2024,7:10:58 PM,card,ANON-0000-0000-0512,32.82,Hot Chocolate
8/15/2024,7:11:54 PM,card,ANON-0000-0000-0512,27.92,Americano with Milk
8/15/2024,7:41:30 PM,card,ANON-0000-0000-0513,27.92,Americano with Milk
8/15/2024,7:42:38 PM,card,ANON-0000-0000-0513,23.02,Americano
8/15/2024,8:40:42 PM,card,ANON-0000-0000-0514,32.82,Cappuccino
8/15/2024,9:35:20 PM,card,ANON-0000-0000-0040,18.12,Espresso
8/15/2024,9:36:11 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/16/2024,12:29:17 PM,card,ANON-0000-0000-0513,32.82,Latte
8/16/2024,12:54:17 PM,card,ANON-0000-0000-0515,23.02,Americano
8/16/2024,1:36:13 PM,card,ANON-0000-0000-0429,27.92,Americano with Milk
8/16/2024,3:18:52 PM,card,ANON-0000-0000-0012,18.12,Espresso
8/16/2024,3:19:39 PM,card,ANON-0000-0000-0012,18.12,Espresso
8/17/2024,9:16:53 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/17/2024,9:18:09 AM,card,ANON-0000-0000-0516,32.82,Cappuccino
8/17/2024,10:53:41 AM,card,ANON-0000-0000-0517,27.92,Americano with Milk
8/17/2024,11:58:42 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/17/2024,11:59:28 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/17/2024,1:18:40 PM,card,ANON-0000-0000-0518,27.92,Americano with Milk
8/17/2024,4:31:55 PM,card,ANON-0000-0000-0277,23.02,Cortado
8/17/2024,4:33:49 PM,card,ANON-0000-0000-0192,32.82,Latte
8/17/2024,6:48:59 PM,card,ANON-0000-0000-0456,32.82,Cappuccino
8/17/2024,9:18:57 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/17/2024,10:42:39 PM,card,ANON-0000-0000-0519,32.82,Latte
8/18/2024,8:09:43 AM,card,ANON-0000-0000-0520,32.82,Cappuccino
8/18/2024,8:32:06 AM,card,ANON-0000-0000-0521,32.82,Cappuccino
8/18/2024,8:41:06 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/18/2024,8:56:01 AM,card,ANON-0000-0000-0522,27.92,Americano with Milk
8/18/2024,12:31:41 PM,card,ANON-0000-0000-0463,32.82,Cappuccino
8/18/2024,2:30:22 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
8/18/2024,6:24:11 PM,card,ANON-0000-0000-0523,27.92,Americano with Milk
8/18/2024,6:26:04 PM,card,ANON-0000-0000-0523,27.92,Americano with Milk
8/18/2024,6:27:18 PM,card,ANON-0000-0000-0523,23.02,Americano
8/18/2024,6:28:13 PM,card,ANON-0000-0000-0523,23.02,Americano
8/19/2024,3:09:49 PM,card,ANON-0000-0000-0524,27.92,Americano with Milk
8/19/2024,3:10:51 PM,card,ANON-0000-0000-0524,27.92,Americano with Milk
8/19/2024,9:21:12 PM,card,ANON-0000-0000-0507,32.82,Latte
8/19/2024,9:31:57 PM,card,ANON-0000-0000-0491,32.82,Cocoa
8/20/2024,8:27:16 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/20/2024,8:29:15 AM,card,ANON-0000-0000-0525,32.82,Latte
8/20/2024,8:49:47 AM,card,ANON-0000-0000-0526,18.12,Espresso
8/20/2024,8:50:36 AM,card,ANON-0000-0000-0526,23.02,Cortado
8/20/2024,9:14:55 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/20/2024,11:09:56 AM,card,ANON-0000-0000-0527,23.02,Americano
8/20/2024,11:11:39 AM,card,ANON-0000-0000-0528,23.02,Americano
8/20/2024,11:12:31 AM,card,ANON-0000-0000-0529,23.02,Americano
8/20/2024,11:42:20 AM,card,ANON-0000-0000-0141,32.82,Latte
8/20/2024,8:42:41 PM,card,ANON-0000-0000-0530,32.82,Latte
8/20/2024,8:44:15 PM,card,ANON-0000-0000-0531,32.82,Latte
8/20/2024,8:45:12 PM,card,ANON-0000-0000-0531,32.82,Latte
8/20/2024,8:46:04 PM,card,ANON-0000-0000-0532,32.82,Latte
8/21/2024,7:59:13 AM,card,ANON-0000-0000-0533,27.92,Americano with Milk
8/21/2024,8:40:27 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/21/2024,10:13:32 AM,card,ANON-0000-0000-0375,23.02,Americano
8/21/2024,10:38:45 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
8/21/2024,11:51:41 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/21/2024,1:17:11 PM,card,ANON-0000-0000-0534,32.82,Latte
8/21/2024,7:42:04 PM,card,ANON-0000-0000-0507,32.82,Latte
8/22/2024,9:22:26 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/22/2024,10:09:23 AM,card,ANON-0000-0000-0419,27.92,Americano with Milk
8/22/2024,10:47:59 AM,card,ANON-0000-0000-0535,27.92,Americano with Milk
8/22/2024,2:16:12 PM,card,ANON-0000-0000-0510,32.82,Latte
8/22/2024,2:26:58 PM,card,ANON-0000-0000-0536,32.82,Latte
8/22/2024,3:07:07 PM,card,ANON-0000-0000-0537,32.82,Cappuccino
8/22/2024,3:27:27 PM,card,ANON-0000-0000-0538,23.02,Americano
8/23/2024,7:43:16 AM,card,ANON-0000-0000-0475,32.82,Latte
8/23/2024,8:21:48 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/23/2024,8:22:57 AM,card,ANON-0000-0000-0425,32.82,Latte
8/23/2024,8:33:39 AM,card,ANON-0000-0000-0225,23.02,Americano
8/23/2024,8:34:35 AM,card,ANON-0000-0000-0225,23.02,Americano
8/23/2024,9:14:52 AM,card,ANON-0000-0000-0419,27.92,Americano with Milk
8/23/2024,10:10:59 AM,card,ANON-0000-0000-0539,32.82,Cocoa
8/23/2024,10:11:55 AM,card,ANON-0000-0000-0539,23.02,Americano
8/23/2024,10:39:12 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/23/2024,11:12:59 AM,card,ANON-0000-0000-0540,32.82,Hot Chocolate
8/23/2024,1:24:55 PM,card,ANON-0000-0000-0541,23.02,Americano
8/23/2024,3:28:53 PM,card,ANON-0000-0000-0542,23.02,Americano
8/23/2024,7:48:03 PM,card,ANON-0000-0000-0507,32.82,Latte
8/24/2024,8:13:42 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/24/2024,8:14:48 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/24/2024,8:44:12 AM,card,ANON-0000-0000-0543,23.02,Cortado
8/24/2024,10:18:09 AM,card,ANON-0000-0000-0544,18.12,Espresso
8/24/2024,10:18:52 AM,card,ANON-0000-0000-0544,18.12,Espresso
8/24/2024,10:19:49 AM,card,ANON-0000-0000-0544,23.02,Americano
8/25/2024,8:14:37 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/25/2024,8:26:28 AM,card,ANON-0000-0000-0408,23.02,Americano
8/25/2024,8:27:36 AM,card,ANON-0000-0000-0408,23.02,Americano
8/25/2024,9:24:22 AM,card,ANON-0000-0000-0545,32.82,Cappuccino
8/25/2024,12:41:43 PM,card,ANON-0000-0000-0546,32.82,Cappuccino
8/25/2024,2:53:03 PM,card,ANON-0000-0000-0077,32.82,Latte
8/26/2024,8:11:47 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/26/2024,8:16:10 AM,card,ANON-0000-0000-0408,23.02,Americano
8/26/2024,8:17:23 AM,card,ANON-0000-0000-0408,23.02,Americano
8/26/2024,9:21:37 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
8/26/2024,10:37:44 AM,card,ANON-0000-0000-0547,32.82,Latte
8/26/2024,10:38:49 AM,card,ANON-0000-0000-0548,32.82,Cappuccino
8/26/2024,12:45:13 PM,card,ANON-0000-0000-0003,23.02,Americano
8/26/2024,12:46:24 PM,card,ANON-0000-0000-0003,23.02,Americano
